longitude,latitude,nptype,objid,yyymm,view_cnt,date_created,last_updated,man_created,providers,name,postcode,cntcode,addr,phone,fax,link,x,y,geom_twnspcode,man_last_updated
121.22853136460343,25.098444379964512,NP500,268612591,10411,44,"Nov 5, 2015 2:35:53 PM","Feb 14, 2018 3:16:40 AM",系統管理員,中華民國全國漁會官網,桃園區漁會,33748,68000,桃園縣大園鄉沙崙村1鄰10號,03-383-5601.03-383-0993~4,03-383-0150,http://uic.efarm.org.tw/tyfish/,273049.58,2776701.01,6800600,
120.20778106282299,22.820712967263326,NP500,268612638,10411,27,"Nov 5, 2015 2:35:57 PM","Jul 19, 2018 2:34:47 PM",系統管理員,中華民國全國漁會官網,永安區漁會,82842,64000,高雄市永安區新港村新興路27之2號,07-691-2020.07-691-1105,07-6913832,http://www.yafa.org.tw/,168679.143,2524648.428,6402700,
120.31738651429212,22.57161387391807,NP500,268612563,10411,89,"Nov 5, 2015 2:35:51 PM","Aug 20, 2018 6:14:06 AM",系統管理員,中華民國全國漁會官網,高雄區漁會,80672,64000,高雄市前鎮區漁港東二路三號,07-841-2491~8,07-831-3439,http://www.kfa.org.tw/start.html,179803.684,2497008.455,6400900,
121.0178610347371,24.988538103870106,NP500,268612594,10411,68,"Nov 5, 2015 2:35:53 PM","Sep 3, 2018 2:33:18 AM",系統管理員,中華民國全國漁會官網,中壢區漁會,32744,68000,桃園縣新屋鄉永安村中山西路3段1160號,03-486-1017.03-486-1537,03-486-1952,http://www.clfishes.org/,251803.06,2764508.141,6801100,
120.1827987154504,23.164152255416113,NP500,268612622,10411,56,"Nov 5, 2015 2:35:55 PM","Aug 13, 2018 11:03:39 PM",系統管理員,中華民國全國漁會官網,南縣區漁會,72252,67000,台南市佳里區進學路240號,06-722-0391.06-722-2291,06-723-2961,http://nhfa.naffic.org.tw/,166326.5,2562695.11,6701200,
120.44281840698137,22.467743425052983,NP500,268612642,10411,31,"Nov 5, 2015 2:35:57 PM","Jul 2, 2018 4:13:00 PM",系統管理員,中華民國全國漁會官網,東港區漁會,92844,10013,屏東縣東港鎮朝安里新生三路175號,08-832-3121~5,08-8321447,http://www.tkfisher.org.tw/,192659.91,2485453.31,1001303,
121.79257436071663,25.141517302987342,NP500,268612570,10411,23,"Nov 5, 2015 2:35:51 PM","Jul 2, 2018 4:12:54 PM",系統管理員,中華民國全國漁會官網,基隆區漁會,20248,10017,基隆市中正區環港街五號A棟2樓,02-2469-5516~9,02-2469-7506,http://klfish.naffic.org.tw/,329912.213,2781687.257,1001701,
120.15881952192642,23.37990824144998,NP500,268612617,10411,137,"Nov 5, 2015 2:35:55 PM","Aug 30, 2018 7:22:58 PM",系統管理員,中華民國全國漁會官網,嘉義區漁會,62541,10010,嘉義縣布袋鎮興中里後寮路76號,05-347-2606,05-347-2008,http://www.cyfae.org.tw/index.php,164009.75,2586602.99,1001003,
121.8204864211816,25.1313474022655,NP500,268612579,10411,29,"Nov 5, 2015 2:35:52 PM","Jul 2, 2018 4:09:47 PM",系統管理員,中華民國全國漁會官網,瑞芳區漁會,22447,65000,新北市瑞芳區深澳里深澳路20號,02-2497-2815,02-249-76810,http://www.rffish.com.tw,332733.453,2780577.558,6501200,
120.9252945366543,24.846370283195075,NP500,268612596,10411,47,"Nov 5, 2015 2:35:53 PM","Jul 2, 2018 4:12:53 PM",系統管理員,中華民國全國漁會官網,新竹區漁會,30048,10018,新竹市東大路四段315號,03-536-2216~8,03-536-2293,http://www.naffic.org.tw/default2.aspx?EpfJdId9UuDgTsKqUWAq9F%2Bq2qHKM%2FuW,242449.88,2748763.5,1001802,
119.57633425504265,23.566313974116877,NP500,268612664,10411,44,"Nov 5, 2015 2:35:59 PM","Jul 2, 2018 4:12:54 PM",系統管理員,中華民國全國漁會官網,澎湖區漁會,88050,10016,澎湖縣馬公市陽明里新生路158號,06-926-2131-5,06-9264460,http://www.penghu-fisher.org.tw/fisher.asp?s=1,104662.461,2607717.004,1001601,
120.59341042075911,22.363589491501987,NP500,268612647,10411,54,"Nov 5, 2015 2:35:57 PM","Jul 2, 2018 4:13:03 PM",系統管理員,中華民國全國漁會官網,枋寮區漁會,94044,10013,屏東縣枋寮鄉保生村保生路437號,08-878-8203.08-878-1324,08-8782514,http://fangliaofish.naffic.org.tw/default2.aspx?EpfJdId9UuBtAWQNka145%2b1tbnkt%2bD2x,208126.49,2473870.86,1001316,
121.83692692843023,24.86927567885687,NP500,268612574,10411,155,"Nov 5, 2015 2:35:52 PM","Sep 3, 2018 2:25:35 PM",系統管理員,中華民國全國漁會官網,頭城區漁會,26144,10002,宜蘭縣頭城鎮港口里烏石港路168號,03-978-2511~4,03-978-2530,http://www.etcfa.org.tw/,334570.522,2751558.198,1000204,
121.38024882647858,23.09922381361874,NP500,268612658,10411,70,"Nov 5, 2015 2:35:58 PM","Aug 31, 2018 1:34:48 PM",系統管理員,中華民國全國漁會官網,新港區漁會,96143,10014,台東縣成功鎮忠仁里港邊路19號,089-851-008.089-851-152,089-852436,http://xgfish.ttmall.com.tw/,288951.825,2555321.246,1001402,
120.43450311352454,24.058763785334072,NP500,268612610,10411,123,"Nov 5, 2015 2:35:54 PM","Aug 26, 2018 10:58:23 AM",系統管理員,中華民國全國漁會官網,彰化區漁會,50546,10007,彰化縣鹿港鎮復興路485號,04-777-4298.04-777-4398,04-777-4394,http://chfa.naffic.org.tw/,192490.97,2661646.77,1000702,
120.14199449358071,23.621479401159814,NP500,268612614,10411,260,"Nov 5, 2015 2:35:55 PM","Sep 6, 2018 9:58:34 AM",系統管理員,中華民國全國漁會官網,雲林區漁會,65445,10009,雲林縣四湖鄉箔子寮村箔子寮410號,05-772-1511~3,05-772-023,http://www.ylfish.com.tw/,162449.482,2613366.76,1000918,
120.64975503529841,24.457613166154214,NP500,268612601,10411,142,"Nov 5, 2015 2:35:54 PM","Aug 28, 2018 6:05:25 PM",系統管理員,中華民國全國漁會官網,通苑區漁會,35841,10005,苗栗縣苑裡鎮苑港里4鄰45-5號,037-851-171.037-856-191,037-856-288,http://www.naffic.org.tw/default2.aspx?EpfJdId9UuCM43XlWesODa9cPqXEmBws,214492.51,2705748.926,1000502,
120.51532721623454,22.432162664946677,NP500,268612645,10411,52,"Nov 5, 2015 2:35:57 PM","Jul 2, 2018 4:12:59 PM",系統管理員,中華民國全國漁會官網,林邊區漁會,92744,10013,屏東縣林邊鄉仁和村仁愛路82號,08-875-1601.08-875-2023,08-8750630,http://www.linfish.org.tw/,200109.27,2481487.59,1001319,
120.74274272661046,21.94487938106567,NP500,268612653,10411,52,"Nov 5, 2015 2:35:58 PM","Jul 2, 2018 4:13:00 PM",系統管理員,中華民國全國漁會官網,恒春區漁會,94645,10013,屏東縣恆春鎮大光里大光路79之5號,08-886-6078.08-886-6581,08-8867296,http://www.hcfishing.org.tw/,223427.4,2427476.5,1001304,
120.91039836968352,23.86714503762253,NP500,268612606,10411,135,"Nov 5, 2015 2:35:54 PM","Sep 7, 2018 10:52:13 AM",系統管理員,中華民國全國漁會官網,日月潭區漁會,55551,10008,南投縣魚池鄉水社村中山路174號2樓,049-285-5558,049-285-5249,http://sml.naffic.org.tw,240874.45,2640312.83,1000809,
121.64766056290462,25.22949712156636,NP500,268612585,10411,59,"Nov 5, 2015 2:35:53 PM","Aug 28, 2018 11:45:39 AM",系統管理員,中華民國全國漁會官網,金山區漁會,20844,65000,新北市金山區磺港村磺港路323號,02-2498-1141~2.02-2638-1021,02-2498-7202.02-2638-0010,http://jsfish.naffic.org.tw,315253.788,2791354.678,6502700,
120.38261826528189,22.353203539969353,NP500,268612650,10411,33,"Nov 5, 2015 2:35:58 PM","Jul 2, 2018 4:13:01 PM",系統管理員,中華民國全國漁會官網,琉球區漁會,92941,10013,屏東縣琉球鄉本福村中山路231號,08-861-1245.08-861-2512,08-8613312,http://www.liuchiu.org.tw/,186412.39,2472794.65,1001322,
121.47206278759573,22.664497001428657,NP500,268612660,10411,39,"Nov 5, 2015 2:35:58 PM","Aug 16, 2018 11:50:37 PM",系統管理員,中華民國全國漁會官網,綠島區漁會,95141,10014,台東縣綠島鄉南寮村漁港路1號,089-672-514.089-672-633,089-672640,http://greenfish.twefish.com.tw/,298511.394,2507209.683,1001411,
121.86582330541808,24.583398440279396,NP500,268612572,10411,101,"Nov 5, 2015 2:35:52 PM","Aug 25, 2018 7:29:47 AM",系統管理員,中華民國全國漁會官網,蘇澳區漁會,27042,10002,宜蘭縣蘇澳鎮南安里海邊路126號,03-996-2103.03-996-2108,03-997-2904,http://www.suaofish.org.tw/,337690.78,2719910.96,1000203,
120.77258115692072,24.65075397389035,NP500,268612598,10411,127,"Nov 5, 2015 2:35:54 PM","Aug 28, 2018 10:49:55 PM",系統管理員,中華民國全國漁會官網,南龍區漁會,35661,10005,苗栗縣後龍鎮海埔里8鄰131-7號,037-432-023,037-432597,http://nan-lung.naffic.org.tw/,226979.84,2727114.4,1000506,系統管理員
