longitude,latitude,nptype,objid,yyymm,view_cnt,date_created,last_updated,man_created,providers,name,postcode,cntcode,addr,phone,fax,link,x,y,geom_twnspcode,man_last_updated
121.49966347466332,25.062997792739413,NP400,268613028,10411,0,"Nov 5, 2015 2:36:44 PM","Nov 5, 2015 2:36:44 PM",系統管理員,中華民國農會官網,三重區農會,241,65000,新北市三重區重新路二段1號,02-29823466,02-29803438,http://www.sfa.idv.tw/,300410.694,2772848.457,6500200,
120.99878446865341,24.599970249116875,NP400,268613117,10411,0,"Nov 5, 2015 2:36:51 PM","Nov 5, 2015 2:36:51 PM",系統管理員,中華民國農會官網,南庄鄉農會,353,10005,苗栗縣南庄鄉中正路60號,037-823155,037-822107,http://www.823155.org.tw/,249876.91,2721470.73,1000511,
120.70589769299951,24.215282712716526,NP400,268613175,10411,1,"Nov 5, 2015 2:36:55 PM","May 19, 2016 7:16:06 PM",系統管理員,中華民國農會官網,潭子區農會,427,66000,台中市潭子區潭秀里潭子街三段81號,04-25344211-5,04-25322457,http://tanzih.org.tw/,220127.461,2678896.851,6601700,
120.990746937237,24.76710650128342,NP400,268613101,10411,53,"Nov 5, 2015 2:36:50 PM","Apr 28, 2018 12:14:27 PM",系統管理員,中華民國農會官網,寶山鄉農會,308,10004,新竹縣寶山鄉雙溪村9鄰雙園路78號,03-5201119,03-5206548,http://www.bss.org.tw/,249064.243,2739982.291,1000410,
121.42479603758781,24.990603377669196,NP400,268613017,10411,1,"Nov 5, 2015 2:36:43 PM","Apr 12, 2017 10:31:36 AM",系統管理員,中華民國農會官網,樹林區農會,238,65000,新北市樹林區鎮前街77號,02-26862288,02-26819765,http://www.shulinfarm.org.tw/,292882.425,2764803.935,6500700,
121.50011162242821,25.001599941117632,NP400,268613032,10411,1,"Nov 5, 2015 2:36:44 PM","Apr 12, 2017 10:28:03 AM",系統管理員,中華民國農會官網,中和地區農會,235,65000,新北市中和區中和路35號,02-22491000,02-22404785,http://www.cfa.org.tw/,300481.026,2766047.89,6500300,
120.65484932923106,24.330457436053248,NP400,268613193,10411,1,"Nov 5, 2015 2:36:57 PM","Jan 15, 2018 9:53:36 AM",系統管理員,中華民國農會官網,外埔區農會,438,66000,台中市外埔區大同里甲后路368號,04-26832311-4,04-26833554,http://www.waipu.org.tw/,214973.93,2691664.597,6602100,
120.87288161729302,24.6843105115745,NP400,268613105,10411,85,"Nov 5, 2015 2:36:50 PM","Oct 6, 2018 7:05:27 PM",系統管理員,中華民國農會官網,竹南鎮農會,350,10005,苗栗縣竹南鎮大厝里大營路93號,037-472036,037-475729,http://www.chunan.org.tw/,237136.073,2730817.922,1000504,
121.56519624457346,25.291096328785386,NP400,268613023,10411,1,"Nov 5, 2015 2:36:44 PM","Apr 12, 2017 10:28:05 AM",系統管理員,中華民國農會官網,石門區農會,253,65000,新北市石門區石門里中央路2號,02-26381005,02-26382471,http://www.smfatea.com/index.aspx?shop=Shihmen&t=main,306916.346,2798140.484,6502200,
120.53028070450917,24.23700831956906,NP400,268613182,10411,1,"Nov 5, 2015 2:36:56 PM","Oct 20, 2018 8:50:30 AM",系統管理員,中華民國農會官網,梧棲區農會,435,66000,台中市梧棲區草湳里港埠路一段545號,04-26392611,04-26390714,http://www.wctfa.org.tw/,202297.582,2681351.795,6601400,
120.68245620107112,24.490292778970264,NP400,268613114,10411,29,"Nov 5, 2015 2:36:51 PM","Jan 3, 2018 1:02:01 AM",系統管理員,中華民國農會官網,通霄鎮農會,357,10005,苗栗縣通霄鎮通東里中正路17號,037-753111,037-762287,,217816.056,2709360.363,1000503,
121.24763334584864,23.1751094292053,NP400,268613676,10411,2,"Nov 5, 2015 2:37:35 PM","Jul 19, 2017 4:29:36 PM",系統管理員,中華民國農會官網,富里鄉農會,983,10015,花蓮縣富里鄉富里村中山路135號,03-8832111,03-8831124,http://www.fulifa.org.tw/,275352.651,2563695.28,1001510,
121.45884157473422,25.0085982356576,NP400,268613016,10411,5,"Nov 5, 2015 2:36:43 PM","Jun 26, 2018 9:23:29 PM",系統管理員,中華民國農會官網,板橋區農會,220,65000,新北市板橋區府中路29號,02-89656868,02-29676868,http://www.pcfarm.org.tw/,296312.563,2766808.316,6500100,
120.66334790630873,24.14657388152431,NP400,268613151,10411,0,"Nov 5, 2015 2:36:53 PM","Nov 5, 2015 2:36:53 PM",系統管理員,中華民國農會官網,台中地區農會,403,66000,台中市西區向上路一段95號,04-23023560,04-23028525,http://www.tccfa.org.tw/,215787.251,2671297.034,6600400,
120.6975347535324,24.06490682086557,NP400,268613156,10411,0,"Nov 5, 2015 2:36:54 PM","Nov 5, 2015 2:36:54 PM",系統管理員,中華民國農會官網,霧峰區農會,413,66000,台中市霧峰區中正里四德路10號,04-23303171,04-23333960,http://www.wffa.org.tw/,219242.06,2662244.504,6602600,
120.71482974197805,24.124312757304793,NP400,268613159,10411,0,"Nov 5, 2015 2:36:54 PM","Nov 5, 2015 2:36:54 PM",系統管理員,中華民國農會官網,太平區農會,411,66000,台中市太平區太平路483號,04-22781148,04-22739216,http://www.fcic.org.tw/350/,221014.18,2668820.0,6602700,
119.57220364771915,23.57186996204622,NP400,268613775,10411,0,"Nov 5, 2015 2:37:45 PM","Nov 5, 2015 2:37:45 PM",系統管理員,中華民國農會官網,澎湖縣農會,880,10016,澎湖縣馬公市陽明里大勇街30號,06-9272335,06-9278975,http://www.phfa.com.tw/,104246.854,2608336.607,1001601,
120.71412704942603,24.244617731174028,NP400,268613753,10411,0,"Nov 5, 2015 2:37:44 PM","Nov 5, 2015 2:37:44 PM",系統管理員,中華民國農會官網,台中市農會,420,66000,台中市豐原區田心里中山路231號,04-25262110,04-25276722,http://www.tcfarmers.org.tw/,220969.99,2682144.01,6600900,
120.34310905400595,22.628518501261897,NP400,268613766,10411,0,"Nov 5, 2015 2:37:45 PM","Nov 5, 2015 2:37:45 PM",系統管理員,中華民國農會官網,高雄市農會,930,64000,高雄市鳳山區中山西路316號,07-7414151-5,07-7472306,http://www.kcfa.org.tw/,182476.7,2503297.78,6401200,
121.30787799013763,24.995983145543356,NP400,268613782,10411,0,"Nov 5, 2015 2:37:46 PM","Nov 5, 2015 2:37:46 PM",系統管理員,中華民國農會官網,桃園區農會,330,68000,桃園市桃園區新生路165號,03-3364022-6,03-3365593,http://uic.efarm.org.tw/taoyuan/,281078.31,2765367.931,6800100,
120.62177437336172,24.108215180421112,NP400,268613162,10411,0,"Nov 5, 2015 2:36:54 PM","Nov 5, 2015 2:36:54 PM",系統管理員,中華民國農會官網,烏日區農會,414,66000,台中市烏日區烏日里三民街179號,04-23376150,04-23363181,http://www.fcic.org.tw/480/,211550.779,2667059.567,6602300,
120.7159493977649,24.24427171309443,NP400,268613167,10411,0,"Nov 5, 2015 2:36:55 PM","Nov 5, 2015 2:36:55 PM",系統管理員,中華民國農會官網,豐原區農會,420,66000,台中市豐原區圓環東路228號,04-25274310,04-25123147,http://www.naffic.org.tw/default2.aspx?EpfJdId9UuA2OTk3x3xRf2W76keWijNw,221154.97,2682105.31,6600900,
120.71271832054491,24.306715579423454,NP400,268613169,10411,0,"Nov 5, 2015 2:36:55 PM","Nov 5, 2015 2:36:55 PM",系統管理員,中華民國農會官網,后里區農會,421,66000,台中市后里區墩北里民生路268號,04-25565116,04-25565020,http://www.houlifa.org.tw/,220841.112,2689021.769,6601500,
120.48255337376429,23.678270821330525,NP400,268613760,10411,2,"Nov 5, 2015 2:37:44 PM","Apr 21, 2017 1:12:01 PM",系統管理員,中華民國農會官網,雲林縣農會,630,10009,雲林縣斗南鎮永安街57號,05-5974101-5,05-5977105,http://www.yunlon.org.tw/,197223.61,2619488.99,1000902,
120.82730282068903,24.505145534744848,NP400,268613143,10411,51,"Nov 5, 2015 2:36:53 PM","Feb 13, 2018 4:17:34 PM",系統管理員,中華民國農會官網,公館鄉農會,363,10005,苗栗縣公館鄉館東村1鄰大同路266號,037-225211,037-222191,http://www.kkfa.org/,232498.76,2710979.34,1000509,
120.77232184610583,24.414619165239166,NP400,268613148,10411,1,"Nov 5, 2015 2:36:53 PM","Mar 20, 2016 2:09:42 AM",系統管理員,中華民國農會官網,三義鄉農會,367,10005,苗栗縣三義鄉廣盛村中正路80號,037-872001,037-873493,http://www.sanyi.org.tw/home.aspx,226910.44,2700961.22,1000513,
120.67662484828442,24.100702283311673,NP400,268613153,10411,2,"Nov 5, 2015 2:36:54 PM","Apr 11, 2018 12:31:44 AM",系統管理員,中華民國農會官網,大里區農會,412,66000,台中市大里區新興路101號,04-24068011,04-24068536,http://www.ttfa.com.tw/,217124.83,2666213.57,6602800,
120.95611767317254,24.65360513874364,NP400,268613131,10411,33,"Nov 5, 2015 2:36:52 PM","Sep 19, 2018 1:51:44 PM",系統管理員,中華民國農會官網,三灣鄉農會,352,10005,苗栗縣三灣鄉三灣村中正路176號,037-832007,037834218,http://www.sanwan.org.tw/aboutus.php,245558.18,2727411.84,1000516,
120.82826520583905,24.312345171726715,NP400,268613128,10411,48,"Nov 5, 2015 2:36:52 PM","Feb 14, 2018 5:01:20 AM",系統管理員,中華民國農會官網,卓蘭鎮農會,369,10005,苗栗縣卓蘭鎮中正路145號,04-25892006,04-25895075,http://www.choulan.org.tw,232569.84,2689625.92,1000507,
120.757344462108,24.557815689767782,NP400,268613145,10411,1,"Nov 5, 2015 2:36:53 PM","Mar 22, 2016 2:39:42 PM",系統管理員,中華民國農會官網,西湖鄉農會,368,10005,苗栗縣西湖鄉三湖村4鄰店仔街71號,037-921715-8,037-921719,,225419.37,2716823.51,1000514,
121.06866832720281,24.787457031386495,NP400,268613730,10411,1,"Nov 5, 2015 2:37:40 PM","Jan 22, 2018 5:10:48 PM",系統管理員,中華民國農會官網,新竹縣農會,307,10004,新竹縣芎林鄉文山路989號,03-5921018,03-5921015,http://www.hcsfa.org.tw/fengxi/front/bin/home.phtml,256943.258,2742237.998,1000407,
120.86872036273382,24.42898014143431,NP400,268613138,10411,4,"Nov 5, 2015 2:36:52 PM","Jul 13, 2018 4:44:58 PM",系統管理員,中華民國農會官網,大湖地區農會,364,10005,苗栗縣大湖鄉富興村八寮灣2-4號,037-994800,037884712,http://www.dahufarm.org.tw/farm/index.htm,236688.04,2702539.09,1000508,
120.92147048048052,24.540447725169596,NP400,268613141,10411,1,"Nov 5, 2015 2:36:53 PM","Mar 22, 2018 2:04:21 PM",系統管理員,中華民國農會官網,獅潭鄉農會,354,10005,苗栗縣獅潭鄉新店村11鄰125號,037931340,037932193,http://shihtan.naffic.org.tw/default2.aspx?EpfJdId9UuCM43XlWesODRESTitmh7fO,242044.0,2714880.55,1000517,
120.85255501946507,24.577051871934103,NP400,268613122,10411,50,"Nov 5, 2015 2:36:51 PM","Jan 16, 2018 9:14:23 PM",系統管理員,中華民國農會官網,頭屋鄉農會,362,10005,苗栗縣頭屋鄉頭屋村3鄰中正街25號,037-250211,037-250800,http://www.touwufa.org.tw/,235066.35,2718940.38,1000512,
120.78820131020093,24.487722690356605,NP400,268613134,10411,83,"Nov 5, 2015 2:36:52 PM","Sep 17, 2018 7:20:43 PM",系統管理員,中華民國農會官網,銅鑼鄉農會,366,10005,苗栗縣銅鑼鄉銅鑼村永樂路22號,037-985187,037983691,http://tolo-farmer.eyp.com.tw/eyp/front/bin/home.phtml,228533.22,2709055.19,1000510,
120.32073921912375,23.310830301571002,NP400,268613765,10411,17,"Nov 5, 2015 2:37:45 PM","Sep 17, 2018 10:25:23 PM",系統管理員,中華民國農會官網,台南市農會,730,67000,台南市新營區民治路5號,06-6324151-5,06-6321208,http://www.tnfa.org.tw/,180526.76,2578865.92,6700100,
120.69039061942115,24.11230498656719,NP400,268613786,10411,0,"Nov 5, 2015 2:37:46 PM","Nov 5, 2015 2:37:46 PM",系統管理員,中華民國農會官網,中華民國農會,412,66000,臺中市大里區中興路2段522號,04-24853063,04-24853407(會務),www.farmer.org.tw,218527.14,2667495.41,6602800,
120.58847823657594,23.083068317596226,NP400,268613587,10411,0,"Nov 5, 2015 2:37:28 PM","Nov 5, 2015 2:37:28 PM",系統管理員,中華民國農會官網,甲仙地區農會,847,64000,高雄市甲仙區西安里中正路26號,07-6751001,07-6753723,http://www.jxfa.org.tw/,207839.57,2553540.932,6403300,
120.54488470082006,24.15182153374898,NP400,268613204,10411,0,"Nov 5, 2015 2:36:58 PM","Nov 5, 2015 2:36:58 PM",系統管理員,中華民國農會官網,大肚區農會,432,66000,台中市大肚區沙田路二段683號,04-26991165,04-26993774,http://www.naffic.org.tw/default2.aspx?EpfJdId9UuCJctf5vXgyGuwkSXyrw4EV,203750.0,2671912.249,6602400,
120.8833014064916,24.17460204251929,NP400,268613207,10411,0,"Nov 5, 2015 2:36:58 PM","Nov 5, 2015 2:36:58 PM",系統管理員,中華民國農會官網,和平區農會,424,66000,台中市和平區南勢里東關路三段161號,04-25941546,04-25942199,http://www.heping161.com.tw/,238142.967,2674364.966,6602900,
120.57490581089517,24.266842707418107,NP400,268613210,10411,0,"Nov 5, 2015 2:36:58 PM","Nov 5, 2015 2:36:58 PM",系統管理員,中華民國農會官網,清水區農會,436,66000,台中市清水區中山路94號,04-26232101-10,04-26227833,http://www.fcic.org.tw/450/,206839.62,2684641.51,6601200,
120.82951759998942,24.25392266514104,NP400,268613213,10411,0,"Nov 5, 2015 2:36:58 PM","Nov 5, 2015 2:36:58 PM",系統管理員,中華民國農會官網,東勢區農會,423,66000,台中市東勢區南平里豐勢路297號,04-25872151,04-25882001,http://www.tsfa.org.tw/,232689.034,2683155.379,6601000,
120.77618972698538,24.275997590990176,NP400,268613216,10411,0,"Nov 5, 2015 2:36:59 PM","Nov 5, 2015 2:36:59 PM",系統管理員,中華民國農會官網,石岡區農會,422,66000,台中市石岡區萬安里石岡街67號,04-25721246,04-25722176,http://www.skhfa.org.tw/,227277.973,2685607.865,6602000,
120.80764834686757,24.244274637887187,NP400,268613219,10411,0,"Nov 5, 2015 2:36:59 PM","Nov 5, 2015 2:36:59 PM",系統管理員,中華民國農會官網,新社區農會,426,66000,台中市新社區新社里中和街四段226號,04-25811511-5,04-25817196,http://59.120.83.247/,230466.928,2682089.737,6601900,
120.47146593353875,24.130684875182954,NP400,268613227,10411,0,"Nov 5, 2015 2:36:59 PM","Nov 5, 2015 2:36:59 PM",系統管理員,中華民國農會官網,線西鄉農會,507,10007,彰化縣線西鄉寓埔村中央路二段20號,04-7583571,04-7583570,http://www.hsienhsi.com.tw/,196280.03,2669597.52,1000704,
