longitude,latitude,nptype,objid,yyymm,view_cnt,date_created,last_updated,man_created,providers,name,caseno,cntcode,addr,phone,fax,type,x,y,geom_twnspcode,man_last_updated
121.21945172683967,24.944900290133344,NP600,268712587,10411,1,"Nov 6, 2015 4:38:15 PM","Mar 16, 2018 11:34:52 AM",系統管理員,政府資料開放平臺,台灣省人造纖維業產業工會聯合會,29,68000,桃園縣平鎮市振平街12之4號,03-4685694,03-4685764,4,272161.36,2759692.54,6801000,
120.97705328663173,24.81485783276049,NP600,268712679,10411,1,"Nov 6, 2015 4:38:37 PM","Sep 27, 2017 4:58:07 PM",系統管理員,政府資料開放平臺,中華民國音樂職業工會聯合會,49,10018,新竹市田美三街2號3樓,03-5312193,03-5330498,5,247680.3,2745271.33,1001801,
120.68138762857951,24.147262479658927,NP600,268712594,10411,1,"Nov 6, 2015 4:38:16 PM","May 10, 2016 10:23:39 AM",系統管理員,政府資料開放平臺,台灣省手工藝製品業職業工會聯合會,36,66000,台中市大誠街130巷5號,04-22274642,04-22274642,4,217620.75,2671369.008,6600500,
120.72841319289839,24.244622761137734,NP600,268712599,10411,3,"Nov 6, 2015 4:38:18 PM","Jun 4, 2018 9:15:07 AM",系統管理員,政府資料開放平臺,台灣省計程車駕駛員職業工會聯合會,41,66000,台中縣豐原市南陽路192號2樓,04-25240066,04-25240066,4,222420.737,2682141.669,6600900,
121.45488133155955,25.016687194312937,NP600,268712674,10411,1,"Nov 6, 2015 4:38:36 PM","Apr 12, 2017 12:34:12 PM",系統管理員,政府資料開放平臺,中華民國禮儀用品職業工會全國總工會,44,65000,台北縣板橋市大仁街50號3樓,02-29697988,02-22725448,5,295909.828,2767702.936,6500100,
121.47137660349335,25.027557458825214,NP600,268712577,10411,3,"Nov 6, 2015 4:38:12 PM","Aug 16, 2017 2:07:52 PM",系統管理員,政府資料開放平臺,台灣星相卜卦與堪輿職業工會聯合會,19,65000,台北縣板橋市文化路2段182巷1弄8號5樓,02-22573952,02-22574014,4,297570.481,2768912.667,6500100,
121.66289372071164,25.07328286564826,NP600,268712578,10411,3,"Nov 6, 2015 4:38:12 PM","Mar 29, 2017 7:45:16 PM",系統管理員,政府資料開放平臺,台灣省泥水業職業工會聯合會,20,65000,台北縣汐止鎮建成路７６巷１５號２樓,02-26498122,02-26498123,4,316873.709,2774058.489,6501100,
121.74073337237785,25.130293576496317,NP600,268712658,10411,1,"Nov 6, 2015 4:38:32 PM","Jan 18, 2018 6:08:37 PM",系統管理員,政府資料開放平臺,中華民國美容職業工會全國聯合會,28,10017,基隆市仁愛區愛四路48號8樓Ｂ室,02-24231277,02-24283637,5,324691.92,2780414.29,1001704,
120.18880188244624,22.974155950740652,NP600,268712682,10411,12,"Nov 6, 2015 4:38:38 PM","Aug 16, 2018 5:05:11 PM",系統管理員,政府資料開放平臺,全國廚師職業工會聯合總會,52,67000,台南市新興路461巷10弄24號,06-2651859,06-2923189,5,166824.46,2541651.17,6703300,
121.54152501732219,25.067149604473027,NP600,268712687,10411,2,"Nov 6, 2015 4:38:39 PM","Apr 12, 2017 12:32:45 PM",系統管理員,政府資料開放平臺,中華民國塑膠石化業產業工會全國聯合會,57,63000,台北市龍江路四四三巷八號四樓,02-25036433,02-25035486,5,304632.312,2773324.593,6300400,
120.44639999575608,23.48683002254197,NP600,268712576,10411,1,"Nov 6, 2015 4:38:12 PM","Aug 30, 2016 6:04:04 PM",系統管理員,政府資料開放平臺,台灣省派報業職業工會聯合會,18,10020,嘉義市文中街10號,05-2332390,05-2322338,4,193454.155,2598301.779,1002002,
121.4898754002826,25.070727249635823,NP600,268712580,10411,1,"Nov 6, 2015 4:38:13 PM","Apr 12, 2017 12:34:21 PM",系統管理員,政府資料開放平臺,台灣省小貨車裝運業職業工會聯合會,22,65000,台北縣三重市三張街83號5樓,02-29884200,02-89822502,4,299420.065,2773701.001,6500200,
120.29788195146499,23.57924425738966,NP600,268712612,10411,100,"Nov 6, 2015 4:38:21 PM","Aug 2, 2018 7:33:22 PM",系統管理員,政府資料開放平臺,台灣省縫紉業職業工會聯合會,54,10009,雲林縣北港鎮華勝路241號,05-7836832,05-7831322,4,178333.828,2608602.556,1000906,
121.221868305329,25.06833087742959,NP600,268712681,10411,4,"Nov 6, 2015 4:38:38 PM","Mar 9, 2018 9:48:46 AM",系統管理員,政府資料開放平臺,中華民國空服員工會,51,68000,桃園縣大園鄉航站南路1號T棟2樓,03-393-2952,03-393-2875,5,272383.02,2773364.41,6800600,
121.30957926210276,24.984610446158587,NP600,268712588,10411,1,"Nov 6, 2015 4:38:15 PM","Mar 16, 2018 11:36:16 AM",系統管理員,政府資料開放平臺,台灣省冷凍空調業職業工會聯合會,30,68000,桃園市青田街72號,03-3643071,03-3769603,4,281252.919,2764108.651,6800100,
119.56736746291733,23.563594977198942,NP600,268712551,10411,0,"Nov 6, 2015 4:38:06 PM","Nov 6, 2015 4:38:06 PM",系統管理員,政府資料開放平臺,澎湖縣總工會,49,10016,澎湖縣馬公市民福路二號2樓,06-9272245,06-9271732,3,103743.928,2607424.961,1001601,
120.45095999839864,23.48260001562377,NP600,268712538,10411,0,"Nov 6, 2015 4:38:03 PM","Nov 6, 2015 4:38:03 PM",系統管理員,政府資料開放平臺,嘉義縣總工會,36,10020,嘉義市民權路三０六號,05-2785095,05-2780481,3,193918.144,2597831.548,1002001,
120.45785999530845,23.4731700210988,NP600,268712539,10411,0,"Nov 6, 2015 4:38:03 PM","Nov 6, 2015 4:38:03 PM",系統管理員,政府資料開放平臺,嘉義市職業總工會,37,10020,嘉義市和平路63號2樓,05-2765095,05-2774159,3,194619.024,2596784.567,1002001,
120.54230312325994,24.076406759358573,NP600,268712657,10411,0,"Nov 6, 2015 4:38:32 PM","Nov 6, 2015 4:38:32 PM",系統管理員,政府資料開放平臺,中華民國推拿整復師職業工會全國聯合會,27,10007,彰化縣彰化市永樂街67號2樓,04-7237439,04-7229393,5,203460.39,2663560.83,1000701,
121.5147602049973,25.031581223020073,NP600,268712634,10411,1,"Nov 6, 2015 4:38:26 PM","Apr 12, 2017 12:31:35 PM",系統管理員,政府資料開放平臺,中華民國郵務工會全國聯合會,4,63000,台北市重慶南路二段四十五號九樓,02-23921380,02-23414510,5,301947.055,2769374.3,6300500,
121.47933191610137,25.067867792330762,NP600,268712651,10411,2,"Nov 6, 2015 4:38:30 PM","Apr 12, 2017 12:34:28 PM",系統管理員,政府資料開放平臺,中華民國鑲牙齒模承造業職業工會全國聯合會,21,65000,台北縣三重市三民街258號4樓,02-89820799,02-29847268,5,298357.514,2773380.46,6500200,
120.32115975522767,22.58791511028996,NP600,268712546,10411,4,"Nov 6, 2015 4:38:05 PM","Jul 25, 2018 2:12:58 PM",系統管理員,政府資料開放平臺,高雄市職業總工會,44,64000,高雄市前鎮區鎮中路六號9樓,07-8127800,07-8228476,3,180199.929,2498811.764,6400900,
120.43015096425502,24.06071871885582,NP600,268712660,10411,56,"Nov 6, 2015 4:38:32 PM","Aug 16, 2018 1:26:18 PM",系統管理員,政府資料開放平臺,中華民國木工業職業工會全國聯合會,30,10007,彰化縣鹿港鎮復興路694號2樓,04-7754031,04-7754032,5,192049.24,2661865.07,1000702,
121.51560819468074,25.066014947570647,NP600,268712627,10411,2,"Nov 6, 2015 4:38:25 PM","Apr 12, 2017 12:30:54 PM",系統管理員,政府資料開放平臺,台北市公務機關總工會,69,63000,台北市大同區昌吉街55號2樓215-216室,0910-110570,02-23954735,4,302018.099,2773188.692,6300600,
121.50783178174403,25.03726869053951,NP600,268712650,10411,3,"Nov 6, 2015 4:38:30 PM","Apr 22, 2017 10:33:53 PM",系統管理員,政府資料開放平臺,中華民國鐘錶眼鏡業職業工會全國聯合會,20,63000,台北市愛國西路9號4樓之8,02-23144996,02-23319374,5,301245.498,2770001.633,6300500,
120.48502485875665,22.65808183430648,NP600,268712625,10411,79,"Nov 6, 2015 4:38:24 PM","Aug 31, 2018 2:53:47 AM",系統管理員,政府資料開放平臺,台灣省不動產服務職業工會聯合會,67,10013,屏東縣屏東市建興南路七十一之一號,08-7557257,08-7550608,4,197076.19,2506513.96,1001301,
120.30858921209092,22.60584226713449,NP600,268712547,10411,2,"Nov 6, 2015 4:38:05 PM","Apr 13, 2018 5:00:21 PM",系統管理員,政府資料開放平臺,高雄市產業總工會,45,64000,高雄市前鎮區中山三路132號4樓,07-3382928,07-3382917,3,178916.555,2500802.83,6400900,
121.52537874612939,25.045861832312593,NP600,268712631,10411,2,"Nov 6, 2015 4:38:26 PM","Apr 12, 2017 12:30:57 PM",系統管理員,政府資料開放平臺,中華民國營造業總工會,1,63000,台北市北平東路28號10樓,02-23957601,02-23225767,5,303012.506,2770960.213,6300500,
120.52556838899675,23.698220764447406,NP600,268712556,10411,46,"Nov 6, 2015 4:38:08 PM","Jan 3, 2018 7:21:59 AM",系統管理員,政府資料開放平臺,雲林縣職業總工會,54,10009,雲林縣斗六市雲林路2段559號,05-5378199,05-5221284,3,201618.3,2621683.1,1000901,
120.35780519131927,22.652076093174557,NP600,268712549,10411,1,"Nov 6, 2015 4:38:06 PM","May 10, 2016 4:05:19 PM",系統管理員,政府資料開放平臺,高雄縣總工會,47,64000,高雄縣鳥松鄉大埤路117號B1,07-7336606,07-7327959,3,183998.65,2505899.79,6401800,
120.20715324302667,22.9873480273816,NP600,268712541,10411,11,"Nov 6, 2015 4:38:03 PM","Aug 13, 2018 6:01:54 AM",系統管理員,政府資料開放平臺,台南市總工會,39,67000,台南市大埔街50號,06-2154389,06-2153660,3,168714.08,2543101.78,6703700,
121.30269246815057,24.97313375489084,NP600,268712557,10411,1,"Nov 6, 2015 4:38:08 PM","May 10, 2016 4:18:17 PM",系統管理員,政府資料開放平臺,桃園縣產業總工會,55,68000,桃園縣八德市介壽路一段199號,03-3638544,03-3623926,3,280560.509,2762835.895,6800800,
121.66234325127796,25.073668412943068,NP600,268712649,10411,3,"Nov 6, 2015 4:38:30 PM","Apr 12, 2017 12:34:24 PM",系統管理員,政府資料開放平臺,中華民國泥水建築職業總會,19,65000,台北縣汐止市建成路142巷15號2樓,02-26498122,02-26498123,5,316817.966,2774100.923,6501100,
120.37373309143891,23.898828015457884,NP600,268712626,10411,60,"Nov 6, 2015 4:38:24 PM","Sep 7, 2018 11:46:42 AM",系統管理員,政府資料開放平臺,台灣省油漆業職業工會聯合會,68,10007,彰化縣二林鎮大仁街29號,04-8963228,04-8956616,4,186232.03,2643959.88,1000720,
121.52860609698607,25.043080234849036,NP600,268712563,10411,0,"Nov 6, 2015 4:38:09 PM","Nov 6, 2015 4:38:09 PM",系統管理員,政府資料開放平臺,台灣省紡織染整業產業工會聯合會,3,63000,台北市忠孝東路二段六四巷二號,02-23415627,02-23413748,4,303339.366,2770653.376,6300500,
121.50783178174403,25.03726869053951,NP600,268712708,10411,0,"Nov 6, 2015 4:38:45 PM","Nov 6, 2015 4:38:45 PM",系統管理員,政府資料開放平臺,中華民國驗光配鏡人員職業工會全國聯合會,78,63000,台北市愛國西路9號4樓之7,02-23885569,,5,301245.498,2770001.633,6300500,
120.97705328663173,24.81485783276049,NP600,268712644,10411,0,"Nov 6, 2015 4:38:29 PM","Nov 6, 2015 4:38:29 PM",系統管理員,政府資料開放平臺,中華民國鐵工業職業工會全國聯合總工會,14,10018,新竹市田美三街2號1樓,03-5331729,03-5438557,5,247680.3,2745271.33,1001801,
121.74070750145326,25.132324504359914,NP600,268712645,10411,0,"Nov 6, 2015 4:38:29 PM","Nov 6, 2015 4:38:29 PM",系統管理員,政府資料開放平臺,中華民國港務工會聯合會,15,10017,基隆市港西街16號2樓,02-2420-6399,02-24294772,5,324688.076,2780639.241,1001704,
120.68002461941884,24.16963790122401,NP600,268712669,10411,1,"Nov 6, 2015 4:38:35 PM","May 10, 2016 10:08:09 AM",系統管理員,政府資料開放平臺,中華民國美髮美容技術指導員職業工會全國聯合總會,39,66000,台中市天津路3段32-4號7樓,04-22379053,04-22302256,5,217487.896,2673847.415,6600800,
121.53103680662068,25.051760763652254,NP600,268712568,10411,4,"Nov 6, 2015 4:38:10 PM","Jun 29, 2017 2:27:23 PM",系統管理員,政府資料開放平臺,台灣省肥料業產業工會聯合會,10,63000,台北市南京東路2段88號10樓,02-25422231轉666,02-25634597,4,303580.87,2771615.84,6300400,
120.18880188244624,22.974155950740652,NP600,268712614,10411,10,"Nov 6, 2015 4:38:21 PM","Aug 15, 2018 12:10:41 AM",系統管理員,政府資料開放平臺,台灣省廚師職業工會聯合會,56,67000,台南市新興路461巷10弄24號,06-2651859,06-2923189,4,166824.46,2541651.17,6703300,
120.30909461559995,23.035753262281805,NP600,268712639,10411,16,"Nov 6, 2015 4:38:28 PM","Aug 27, 2018 9:01:02 AM",系統管理員,政府資料開放平臺,中華民國髮藝美容造型技術指導員職業工會全國聯合會,9,67000,台南縣新化鎮護安街87號,06-5906465,06-5909350,5,179191.18,2548409.26,6701800,
121.67829692004256,25.07140255723048,NP600,268712671,10411,1,"Nov 6, 2015 4:38:35 PM","Apr 12, 2017 12:34:53 PM",系統管理員,政府資料開放平臺,中華民國台灣區倉儲運輸業工會聯合會,41,65000,台北縣汐止市大同路三段437號6樓之1,02-86476231~2,02-86476230,5,318428.698,2773857.919,6501100,
121.556897841594,25.043731447852,NP600,268712641,10411,3,"Nov 6, 2015 4:38:28 PM","Apr 12, 2017 12:32:06 PM",系統管理員,政府資料開放平臺,全國大眾傳播工會聯合會,11,63000,台北市光復南路100號B3,02-87723250,,5,306193.924,2770736.956,6300300,
121.51387758666279,25.06416962438494,NP600,268712570,10411,2,"Nov 6, 2015 4:38:11 PM","Apr 12, 2017 12:31:58 PM",系統管理員,政府資料開放平臺,台北市金屬業產業工會聯合會,12,63000,台北市重慶北路3段347號3樓之2,02-25973456,02-25972382,4,301844.277,2772983.629,6300600,
121.85517688927831,24.598260757664058,NP600,268712638,10411,264,"Nov 6, 2015 4:38:27 PM","Aug 28, 2018 9:44:30 AM",系統管理員,政府資料開放平臺,中華民國全國水泥業產業工會聯合會,8,10002,宜蘭縣蘇澳鎮蘇東北路2-38號,02-22795453,02-22795456,5,336602.23,2721550.43,1000203,
121.51243720031087,25.081594228289713,NP600,268712642,10411,2,"Nov 6, 2015 4:38:28 PM","Apr 12, 2017 12:32:02 PM",系統管理員,政府資料開放平臺,中華民國電氣業全國總工會,12,63000,台北市重慶北路4段81號4樓之1,02-28126623,02-28126624,5,301691.641,2774913.127,6301100,
121.51913164770264,25.053082380667185,NP600,268712567,10411,6,"Nov 6, 2015 4:38:10 PM","Mar 16, 2018 11:22:19 AM",系統管理員,政府資料開放平臺,台灣省汽車駕駛員職業工會聯合會,7,63000,台北市大同區南京西路61號2樓之一,02-25588246,02-25503478,4,302379.073,2771757.568,6300600,
120.20935586901601,22.98111025758741,NP600,268712613,10411,7,"Nov 6, 2015 4:38:21 PM","Aug 18, 2018 7:32:26 PM",系統管理員,政府資料開放平臺,台鹽公司企業工會聯合會,55,67000,台南市健康路一段297號,06-2152238,06-2151623,4,168936.19,2542409.79,6703300,
121.4924420877724,25.071602417394057,NP600,268712586,10411,1,"Nov 6, 2015 4:38:14 PM","Apr 12, 2017 12:35:02 PM",系統管理員,政府資料開放平臺,台灣汽車服務業職業工會聯合會,28,65000,新北市三重區忠孝路一段4號3樓,02-29815262,02-29715674,4,299678.651,2773798.88,6500200,
121.8684997063356,24.583985571808306,NP600,268712585,10411,124,"Nov 6, 2015 4:38:14 PM","Aug 29, 2018 8:52:13 AM",系統管理員,政府資料開放平臺,台灣省魚貨搬運職業工會聯合會,27,10002,宜蘭縣蘇澳鎮南安里海邊路38-6號,03-9963564,03-9963138,4,337961.45,2719977.7,1000203,
120.18779188312324,22.99352634704646,NP600,268712615,10411,8,"Nov 6, 2015 4:38:21 PM","Aug 5, 2018 9:39:11 AM",系統管理員,政府資料開放平臺,台灣銀樓業職業工會聯合會,57,67000,台南市府前一街9巷12弄31號,06-2971937,06-2971936,4,166732.77,2543796.83,6703700,
121.53497178979661,25.05182861830694,NP600,268712646,10411,3,"Nov 6, 2015 4:38:29 PM","Mar 5, 2018 1:56:04 PM",系統管理員,政府資料開放平臺,中華民國理燙髮美容業職業工會全國聯合會,16,63000,台北市南京東路二段176號12樓,02-25095358,02-25095339,5,303977.882,2771624.92,6300400,
120.46709000388192,23.466170016164043,NP600,268712537,10411,0,"Nov 6, 2015 4:38:03 PM","Nov 6, 2015 4:38:03 PM",系統管理員,政府資料開放平臺,嘉義市總工會,35,10020,嘉義市彌陀路101號二樓,05-2221090,05-2293234,3,195559.04,2596005.843,1002001,
121.74070750145326,25.132324504359914,NP600,268712574,10411,0,"Nov 6, 2015 4:38:11 PM","Nov 6, 2015 4:38:11 PM",系統管理員,政府資料開放平臺,台灣省碼頭裝卸搬運業職業工會聯合會,16,10017,基隆市港西街18號西三碼頭北庫二樓,02-24278131,02-24223402,4,324688.076,2780639.241,1001704,
121.73939636068657,25.12887775219327,NP600,268712575,10411,0,"Nov 6, 2015 4:38:12 PM","Nov 6, 2015 4:38:12 PM",系統管理員,政府資料開放平臺,台灣省理燙髮美容業職業工會聯合會,17,10017,基隆市孝二路39號7樓18室,02-24278443,02-24292952,4,324557.957,2780256.72,1001704,
120.29295984000095,22.62812588054418,NP600,268712666,10411,3,"Nov 6, 2015 4:38:34 PM","Oct 24, 2016 1:20:04 PM",系統管理員,政府資料開放平臺,中華民國彩券販賣人員職業工會全國聯合會,36,64000,高雄市前金區中正四路211號24樓之1,07-2416633,07-2413053,5,177321.364,2503277.913,6400700,
120.66598233974595,24.15395931471597,NP600,268712654,10411,1,"Nov 6, 2015 4:38:31 PM","May 10, 2016 10:07:50 AM",系統管理員,政府資料開放平臺,中華民國稅務會計記帳代理業職業工會全國聯合會,24,66000,台中市台中港路一段157號5樓之一,04-23298687,04-23280103,5,216056.932,2672114.334,6600500,
121.5468061477182,25.051982335515063,NP600,268712683,10411,2,"Nov 6, 2015 4:38:38 PM","Apr 24, 2018 2:23:12 PM",系統管理員,政府資料開放平臺,中華民國按摩業職業工會全國聯合會,53,63000,台北市松山區南京東路3鍛305號5樓517室,02-27177428,27174990,5,305171.906,2771646.72,6300100,
120.72036082556362,24.128277661676087,NP600,268712655,10411,2,"Nov 6, 2015 4:38:31 PM","May 31, 2018 10:09:14 PM",系統管理員,政府資料開放平臺,中華民國計程車駕駛員職業工會總會,25,66000,台中縣太平市中平路順昌巷29弄32號,04-250240033,04-225288734,5,221577.26,2669257.98,6602700,
120.67587988909092,24.1440574961966,NP600,268712678,10411,1,"Nov 6, 2015 4:38:37 PM","May 10, 2016 10:30:42 AM",系統管理員,政府資料開放平臺,中華民國機車修理業職業工會聯合會,48,66000,台中市中區中山路317號,04-22279716,04-22279717,5,217060.196,2671015.339,6600100,
121.5592504632989,25.03020717175908,NP600,268712680,10411,3,"Nov 6, 2015 4:38:38 PM","Apr 23, 2018 1:38:23 PM",系統管理員,政府資料開放平臺,中華民國技工工友產業工會,50,63000,台北市信義區吳興街50巷18弄4號3樓,0922481716,02-27237946,5,306437.509,2769239.908,6300200,
120.29374020312673,22.63554369511205,NP600,268712665,10411,1,"Nov 6, 2015 4:38:34 PM","May 10, 2016 4:13:22 PM",系統管理員,政府資料開放平臺,中華民國照相錄影職業工會全國聯合會,35,64000,高雄市中華三路266號,07-710-378,07-710-4921,5,177405.479,2504098.935,6400500,
120.31365041131455,22.588109031507514,NP600,268712668,10411,1,"Nov 6, 2015 4:38:35 PM","Dec 16, 2017 11:04:13 PM",系統管理員,政府資料開放平臺,中華民國港口總工會,38,64000,高雄市前鎮區德昌路415號,07-8118251,07-8118009,5,179427.872,2498836.771,6400900,
120.30990985633646,22.603165744630704,NP600,268712684,10411,1,"Nov 6, 2015 4:38:39 PM","May 10, 2016 4:15:17 PM",系統管理員,政府資料開放平臺,台塑關係企業工會全國聯合會,54,64000,高雄市前鎮區中山三路35-1號,07-3331101轉128,07-3303758,5,179050.962,2500505.821,6400900,
120.3257390795273,22.61165880010169,NP600,268712685,10411,1,"Nov 6, 2015 4:38:39 PM","May 10, 2016 4:15:34 PM",系統管理員,政府資料開放平臺,全國美姿禮儀造型職業工會聯合會,55,64000,高雄市前鎮區英明一路131巷13號1樓,02-22585901,02-82537559,5,180682.693,2501438.834,6400900,
120.43980261512955,24.047135844311978,NP600,268712661,10411,106,"Nov 6, 2015 4:38:33 PM","Aug 28, 2018 12:34:23 PM",系統管理員,政府資料開放平臺,中華民國雕刻業職業工會全國聯合會,31,10007,彰化縣鹿港鎮街尾里文化街17號,04-7763081,04-7763406,5,193024.79,2660356.8,1000702,
120.43914000385217,23.47002002102007,NP600,268712656,10411,0,"Nov 6, 2015 4:38:32 PM","Nov 6, 2015 4:38:32 PM",系統管理員,政府資料開放平臺,中華民國魚貨運銷職業工會全國聯合會,26,10020,嘉義市新民路757巷6號,05-2363388,05-2361599,5,192705.328,2596443.058,1002002,
120.3140069949169,22.619457081513747,NP600,268712677,10411,0,"Nov 6, 2015 4:38:37 PM","Nov 6, 2015 4:38:37 PM",系統管理員,政府資料開放平臺,中華民國地政業務從業人員職業工會全國聯合會,47,64000,高雄市苓雅區民權一路34號20樓之4,07-3356696,07-3345108,5,179480.513,2502307.868,6400800,
120.69487374643728,23.908677478028565,NP600,268712704,10411,65,"Nov 6, 2015 4:38:44 PM","Aug 21, 2018 12:05:29 PM",系統管理員,政府資料開放平臺,中華民國農事服務業職業工會全國總工會,74,10008,南投縣南投市振興里振興巷65號,,,5,218934.0,2644943.0,1000801,
