longitude,latitude,nptype,objid,yyymm,view_cnt,date_created,last_updated,man_created,man_last_updated,data_class,area_type,providers,data_type,status,name,caseno,cntcode,addr,phone,member_num,member_rep_num,x,y,geom_twnspcode,est_dt,email,link,director,dir_session,dir_dt,dir_dt_start,dir_dt_end,director_name,supervisor,disband_dt
120.80988710789654,23.907056840321403,NP100-3,318887966,10709,0,"Sep 7, 2018 1:00:57 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,工業類,已登記,有限責任南投縣中寮鄉建築勞動合作社,專投縣新社政字第006號,10008,南投縣中寮鄉和興村永樂路143之9號,2694755,0,0,230643.72,2644743.01,1000808,091/03/06,,,,,,,,,,
120.76615416883729,23.879470383319738,NP100-3,318887967,10709,0,"Sep 7, 2018 1:00:40 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,消費類,已登記,有限責任南投縣中寮鄉機關學校聯合員工消費合作社,專投縣新字290號,10008,南投縣中寮鄉永平村永平路270號,,0,0,226186.0,2641694.59,1000808,078/12/20,,,,,,,,,,
120.76475118044203,23.880099057986566,NP100-3,318887968,10709,0,"Sep 7, 2018 1:00:58 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,消費類,已登記,有限責任南投縣中寮鄉中寮國民小學員生消費合作社,專投縣新字62號,10008,南投縣中寮鄉永平村永平路316號,049-2691322,0,0,226043.24,2641764.45,1000808,044/04/25,school@ms1.clinps.ntct.edu.tw,163.22.94.129,,,,,,,,
120.72100793880239,23.893478068384617,NP100-3,318887969,10709,0,"Sep 7, 2018 1:00:49 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,,,,已清算,有限責任南投縣中寮鄉至誠國民小學員生消費合作社,專投縣新字102號號,,南投縣中寮鄉永平路489-1號,049-2227215,0,0,221591.51,2643254.22,1000808,047/11/08,,http://ms1.zcu.encntc.edu.tw,,,,,,,,
120.79908876490646,23.88342485218832,NP100-3,318887970,10709,0,"Sep 7, 2018 1:01:05 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,,,,已解散-其他法定事由解散,有限責任南投縣中寮鄉永樂國民小學員生消費合作社,專投縣新字80號號,,南投縣中寮鄉永樂路88號,2691473,0,0,229540.57,2642127.38,1000808,044/04/26,,,,,,,,,,
120.73966935556277,23.886086964719055,NP100-3,318887971,10709,0,"Sep 7, 2018 1:00:40 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,,,,已清算,有限責任南投縣中寮鄉永康國民小學員生消費合作社,專投縣新字90號號,,南投縣中寮鄉永福村仙峰巷44號,049-2691455,0,0,223490.22,2642432.06,1000808,045/11/22,t00692@mail.encntc.eud.te,,,,,,,,,
120.79132267926563,23.945180857467285,NP100-3,318887973,10709,0,"Sep 7, 2018 1:00:40 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,,,,已清算,有限責任南投縣中寮鄉清水國民小學員生消費合作社,專投縣新字129號號,,南投縣中寮鄉清水村瀧林巷3號,049-2601079,0,0,228759.82,2648967.78,1000808,053/04/07,,,,,,,,,,
120.98748408066092,23.90731515759382,NP100-3,318887975,10709,0,"Sep 7, 2018 1:01:09 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣中正合作農場,字第56271號,10008,南投縣仁愛鄉中正村光明路104-1號,"049-2925301 , 傳真：049-2925084",15,0,248725.7,2644758.66,1000813,068/06/12,,,廖明政,13,"107/02/08 ~ 110/02/07",107/02/08,110/02/07,"辜明輝,黃金星","洪美玲,石方美英",
120.99229274299734,23.903876426335696,NP100-3,318887976,10709,0,"Sep 7, 2018 1:00:38 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣仁愛鄉原住民林務勞動合作社,專投縣新社政字第008號,10008,南投縣仁愛鄉中正村平等巷51號,2927911,0,0,249215.27,2644377.8,1000813,091/08/15,,,,,,,,,,
120.96632327132586,23.96804098453817,NP100-3,318887977,10709,0,"Sep 7, 2018 1:01:04 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,消費類,已登記,有限責任南投縣埔里鎮埔里國民小學員生消費合作社,專投縣新字38號,10008,南投縣埔里鎮西康路127號,049-2982034-020,2241,0,246572.83,2651484.17,1000802,044/02/19,,,,,,,,,,
120.96184567293112,24.065007271020374,NP100-3,318887978,10709,0,"Sep 7, 2018 1:00:40 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,工業類,已登記,保證責任南投縣仁愛鄉原住民建築勞動合作社,專投縣新社政字第012號,10008,南投縣仁愛鄉互助村明月巷26號,2941062,0,0,246120.07,2662223.05,1000813,092/04/01,,,,,,,,,,
121.19106862138659,24.14882633437896,NP100-3,318887980,10709,0,"Sep 7, 2018 1:00:58 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣力行合作農場,專府農更字第037號,10008,南投縣仁愛鄉力行村新望洋36號,049-2955408,0,0,269417.23,2671518.62,1000813,074/07/19,,,,,,,,,,
121.19106862138659,24.14882633437896,NP100-3,318887981,10709,0,"Sep 7, 2018 1:00:58 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,1,內政部,農業類,已解散-其他法定事由解散,保證責任台灣省高冷地區果菜生產合作社,台〈台〈88〉內中社字第8800004號號,99980,南投縣仁愛鄉力行村華崗四十八之一號,045960638.,253,0,269417.23,2671518.62,1000813,088/08/05,,,,,,,,,,
121.08408732865223,24.002441446391725,NP100-3,318887982,10709,0,"Sep 7, 2018 1:01:08 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣仁愛鄉南豐果菜生產合作社,府農輔字第1050141352號,10008,南投縣仁愛鄉南豐村中正路90之4附3號,0975-750815,29,0,258555.02,2655296.06,1000813,,,,吳盈臻,1(105),"105/06/23 ~ 107/06/23",105/06/23,107/06/23,"蘇暐哲,金雯雯,陳金柱,黃嘉萱","賴懷恩,鄭進榮",
121.07817174679751,23.99984117055823,NP100-3,318887983,10709,0,"Sep 7, 2018 1:00:59 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,消費類,已登記,有限責任南投縣仁愛鄉南豐國民小學員生消費合作社,專投縣新字227號,10008,南投縣仁愛鄉南豐村楓林路6號,,0,0,257953.33,2655007.74,1000813,067/09/06,,,,,,,,,,
121.21634945319109,24.085543562814163,NP100-3,318887984,10709,0,"Sep 7, 2018 1:01:08 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣仁愛鄉原住民蔬菜生產合作社,府農輔字第1040113910號,10008,南投縣仁愛鄉合作村平生路16號,049-2900001,0,0,271997.2,2664513.83,1000813,,,,,,,,,,,
121.16734166449801,24.07062887056427,NP100-3,318887985,10709,0,"Sep 7, 2018 1:01:07 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣仁愛合作農場,府農輔字第1020080880號,10008,南投縣仁愛鄉大同村20鄰仁和路210之7號,049-2802151,0,0,267016.32,2662855.24,1000813,068/06/02,,,,,,,,,,
121.1228329612291,24.015201420826465,NP100-3,318887986,10709,0,"Sep 7, 2018 1:01:09 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,消費類,已登記,有限責任南投縣仁愛鄉清境國民小學員生消費合作社,專投縣新字209號,10008,南投縣仁愛鄉大同村仁和路103號,,0,0,262495.76,2656712.09,1000813,064/01/31,,,,,,,,,,
121.13192120744584,24.021614412621382,NP100-3,318887987,10709,0,"Sep 7, 2018 1:00:39 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,消費類,已登記,有限責任南投縣仁愛鄉機關學校聯合員工消費合作社,專投縣新字302號,10008,南投縣仁愛鄉大同村仁和路29號,,0,0,263419.64,2657423.15,1000813,078/12/21,,,,,,,,,,
121.14208554136239,24.03104723193459,NP100-3,318887988,10709,0,"Sep 7, 2018 1:00:46 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,消費類,已登記,有限責任南投縣立仁愛國民中學員生消費合作社,專投縣新字154號,10008,南投縣仁愛鄉大同村信義巷28號,049-2802206,163,0,264452.55,2658468.82,1000813,058/04/15,,,,,,,,,,
121.17052494672038,24.066211298915544,NP100-3,318887989,10709,0,"Sep 7, 2018 1:01:08 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣仁愛鄉崧喬景觀花卉生產合作社,府農輔字第1050109482號,10008,南投縣仁愛鄉大同村博望巷22號,0932-553171,0,0,267340.61,2662366.39,1000813,,,,,,,,,,,
121.15320282665218,24.039681374459068,NP100-3,318887990,10709,0,"Sep 7, 2018 1:01:09 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣仁愛鄉大同園藝生產合作社,號,10008,南投縣仁愛鄉大同村定遠巷9-1號,049-2801968,0,0,265582.33,2659426.22,1000813,070/09/26,da.town@msa.hinet.ne,,,,,,,,,
120.68750896963178,23.76175971578451,NP100-3,318887991,10709,0,"Sep 7, 2018 1:00:41 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,消費類,已登記,有限責任南投縣竹山鎮竹山國民小學員生消費合作社,專投縣新字28號,10008,南投縣竹山鎮延和里向學街32號,049-2642016,1221,0,218148.3,2628674.1,1000804,042/06/09,,,,,,,,,,
121.13540511032049,24.025549333804538,NP100-3,318887992,10709,0,"Sep 7, 2018 1:00:31 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已解散-命令解散,保證責任南投縣長青合作農場,投縣合農字190號,10008,南投縣仁愛鄉大同村惠榮巷8號,,0,0,263773.62,2657859.27,1000813,062/10/06,,,,,,,,,,
121.13588859380485,24.025649946205206,NP100-3,318887993,10709,0,"Sep 7, 2018 1:00:39 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣大禹合作農場,投縣合農字191號,10008,南投縣仁愛鄉大同村松泉巷11號,,0,0,263822.79,2657870.46,1000813,062/11/08,,,,,,,,,,
121.15096073708497,24.03846723553154,NP100-3,318887994,10709,0,"Sep 7, 2018 1:01:08 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣仁愛鄉茶葉生產合作社,府農輔字第1040138964號,10008,南投縣仁愛鄉大同村榮光巷25號,049-2803499,0,0,265354.43,2659291.51,1000813,,,,,,,,,,,
121.12991396482069,24.016758776775557,NP100-3,318887995,10709,0,"Sep 7, 2018 1:01:00 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣仁愛鄉原住民茶葉生產合作社,專府農新字第0018號,10008,南投縣仁愛鄉大同村高峰巷17號,04-92802519,0,0,263215.95,2656885.21,1000813,093/11/22,,,,,,,,,,
121.15715139110375,24.026917673835133,NP100-3,318887996,10709,0,"Sep 7, 2018 1:01:08 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣仁愛鄉高冷蔬果生產合作社,府農輔字第1010198486號,10008,南投縣仁愛鄉春陽村虎門巷72號,049-2801392,0,0,265985.52,2658013.11,1000813,,,,,,,,,,,
121.15924281569765,24.125437994052625,NP100-3,318887998,10709,0,"Sep 7, 2018 1:00:53 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,有限責任南投縣瑞岩合作農場,91專府農新字第005號,10008,南投縣仁愛鄉發祥村光復巷239號,,0,0,266185.89,2668924.33,1000813,,,,,,,,,,,
121.19385296658251,24.166876933115073,NP100-3,318888000,10709,0,"Sep 7, 2018 1:01:06 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣翠巒合作農場,專投縣新字第326號,10008,南投縣仁愛鄉翠巒路16號,,0,0,269697.42,2673518.11,1000813,085/07/08,,,,,,,,,,
121.13031638099201,23.963809103541166,NP100-3,318888001,10709,0,"Sep 7, 2018 1:00:34 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,工業類,已登記,有限責任南投縣仁愛鄉親愛村原住民建築勞動合作社,府社政字第09402080240號,10008,南投縣仁愛鄉親愛村大安路119號,049-2974778,0,0,263262.31,2651021.22,1000813,094/08/13,,,,,,,,,,
121.14728856627406,23.959339905529994,NP100-3,318888002,10709,0,"Sep 7, 2018 1:01:08 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣仁愛鄉蔬果運銷合作社,府農輔字第1050048831號,10008,南投縣仁愛鄉親愛村大安路160附1號,0937-366057,0,0,264990.09,2650527.97,1000813,,,,,,,,,,,
121.13413676862676,23.97654657377287,NP100-3,318888003,10709,0,"Sep 7, 2018 1:00:40 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,消費類,已登記,有限責任台灣電力公司萬大發電廠員工消費合作社,專投縣新字293號,10008,南投縣仁愛鄉親愛村大安路1號,2974166,0,0,263649.77,2652432.22,1000813,078/12/29,,,,,,,,,,
121.10478983786984,23.968296320468998,NP100-3,318888004,10709,0,"Sep 7, 2018 1:01:08 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣仁愛鄉奧萬大園藝生產合作社,府農輔字第1020077213號,10008,南投縣仁愛鄉親愛村高平路130號,1,0,0,260664.1,2651516.0,1000813,,,,,,,,,,,
121.19279405915195,24.059643733039533,NP100-3,318888005,10709,0,"Sep 7, 2018 1:01:08 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣仁愛鄉原住民果菜運銷合作社,府農輔字第1030031197號,10008,南投縣仁愛鄉都達村法觀路33號,0932959497,0,0,269606.15,2661641.97,1000813,,,,,,,,,,,
120.89049861991911,23.600050916903264,NP100-3,318888006,10709,0,"Sep 7, 2018 1:00:31 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣同富合作農場,專投縣新字第309號,10008,南投縣信義鄉同富村同和巷2-1號,"049-2702193 , 傳真：049-2701417",244,0,238824.99,2610735.33,1000812,081/01/20,farm.farm@msa.hinet.,,王傳信,9,"105/01/01 ~ 107/12/31",105/01/01,107/12/31,"曾瑞華,洪堯增,葉萬生,蔡逢章,謝茗富,邱順華","胡錦和,鍾吉昌",
120.891585260944,23.487560015994383,NP100-3,318888007,10709,0,"Sep 7, 2018 1:00:42 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,有限責任南投縣信義鄉玉山金葉茶葉生產合作社,府農輔字第09301660170號,10008,南投縣信義鄉同富村太平巷118號,049-2701865,0,0,238926.47,2598277.92,1000812,,,,,,,,,,,
120.87096693497179,23.63938950290536,NP100-3,318888008,10709,0,"Sep 7, 2018 1:01:09 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣新鄉合作農場,專投縣新字第338號,10008,南投縣信義鄉新鄉村一鄰十三號,,0,0,236835.64,2615093.42,1000812,088/03/23,,,,,,,,,,
120.85855637894475,23.692386028035788,NP100-3,318888009,10709,0,"Sep 7, 2018 1:00:53 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣原住民造林勞動合作社,專投縣新社政字第009號,10008,南投縣信義鄉明德村新開巷30之2號,2871487,0,0,235575.29,2620963.59,1000812,091/08/10,,,,,,,,,,
120.85475271116233,23.696697271631834,NP100-3,318888010,10709,0,"Sep 7, 2018 1:00:40 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣明德合作農場,府農輔字第92023號,10008,南投縣信義鄉明德村玉山路31號,0922-398632,0,0,235187.87,2621441.42,1000812,081/01/20,,,,,,,,,,
120.88411812114708,23.598862720302186,NP100-3,318888011,10709,0,"Sep 7, 2018 1:00:35 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,消費類,已登記,有限責任南投縣信義鄉望美社區合作社,府社政字第09801310130號,10008,南投縣信義鄉望美村望和巷31號,2702320,0,0,238173.73,2610604.26,1000812,098/05/22,,,,,,,,,,
120.925125176665,23.5564065865803,NP100-3,318888012,10709,0,"Sep 7, 2018 1:00:46 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,1,內政部,農業類,已解散-命令解散,有限責任台灣祖靈之邦農務勞務勞動合作社,內授中社字第0950028336號,99985,南投縣信義鄉東埔村1鄰開高巷8-2號,0933629165,46,0,242356.23,2605899.83,1000812,095/05/13,,,,,,,,,,
120.69179588459818,23.90192622786631,NP100-3,318888013,10709,0,"Sep 7, 2018 1:01:06 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,消費類,已登記,有限責任南投縣議會員工消費合作社,專投縣新字第198號,10008,南投縣南投市中興路663號,2222131,0,0,218619.0,2644196.0,1000801,063/06/08,,,,,,,,,,
121.51330933923435,25.11965057697427,NP100-3,318888014,10709,0,"Sep 7, 2018 1:00:34 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,,,,已清算,有限責任國立陽明大學員生消費合作社,專社合字第343號號,,台北市北投區立農街2段155號,28280298,0,0,301763.598,2779128.817,6301200,068/10/11,,,,,,,,,,
120.91285781152712,23.57145180645596,NP100-3,318888015,10709,0,"Sep 7, 2018 1:00:28 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,有限責任南投縣原住民綠化園藝勞動合作社,專投縣新社政字第013號,10008,南投縣信義鄉東埔村三鄰開高巷138號,2702915,0,0,241104.9,2607566.66,1000812,092/05/29,,,,,,,,,,
120.85350056414181,23.7056808505966,NP100-3,318888016,10709,0,"Sep 7, 2018 1:00:33 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣信義果菜運銷合作社,專投縣新字237號,10008,南投縣信義鄉民德村玉山路97-2號,049-2791023,52,0,235061.2,2622436.42,1000812,070/09/26,,,張協智,第15屆(107),"107/03/04 ~ 110/03/03",107/03/04,110/03/03,"周正欣,廖廷武,徐金發,林慶同","江明男,魏志昌",
120.85395207663764,23.696325208351393,NP100-3,318888017,10709,0,"Sep 7, 2018 1:00:52 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,消費類,已登記,有限責任南投縣立信義國民中學員生消費合作社,專投縣新字156號,10008,南投縣信義鄉玉山路20號,049-2791129,0,0,235106.18,2621400.3,1000812,058/04/25,t03484@mail.encntc.edu.tw,http://ms1.hyihs.ntct.edu.tw,,,,,,,,
120.86695298730766,23.563494957665128,NP100-3,318888018,10709,0,"Sep 7, 2018 1:00:46 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣信義鄉蔬果生產合作社,九一專府農新字第0008號,10008,南投縣信義鄉神木村民和巷13號,049-2702971,0,0,236418.31,2606689.11,1000812,091/10/01,,,,,,,,,,
120.85116617052542,23.691172342397675,NP100-3,318888020,10709,0,"Sep 7, 2018 1:01:00 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣信義青梅生產合作社,專投縣新字第335號,10008,南投縣信義鄉自強村綠美巷9－2號,,0,0,234821.48,2620829.95,1000812,087/03/09,,,,,,,,,,
120.85959255243851,23.670081230085174,NP100-3,318888021,10709,0,"Sep 7, 2018 1:00:28 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,保證責任南投縣信義鄉風櫃斗青梅加工運銷合作社,專投縣新字第338號,10008,南投縣信義鄉自強村風櫃斗37號,049-2792176,0,0,235678.53,2618493.39,1000812,088/12/07,tjspp@ms21.hinet.net,,,,,,,,,
120.68351017192607,23.908573243812203,NP100-3,318888022,10709,0,"Sep 7, 2018 1:00:33 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,農業類,已登記,有限責任南投縣家畜肉類供給合作社,專府農新字第003號,10008,南投縣南投市三民里民權街208號,,0,0,217777.0,2644934.0,1000801,,,,,,,,,,,
120.68531896233564,23.903863506550426,NP100-3,318888023,10709,0,"Sep 7, 2018 1:01:07 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,消費類,已登記,有限責任國立南投高級商業職業學校員生消費合作社,專投縣新字187號,10008,南投縣南投市三興里彰南路一段993號,049-2231261,1754,0,217960.0,2644412.0,1000801,062/01/26,,http://www.pntcv.ntct.edu.tw,,,,,,,,
120.68550079610927,23.909895648469092,NP100-3,318888024,10709,0,"Sep 7, 2018 1:00:49 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,消費類,已登記,有限責任台灣土地銀行南投分行員工消費合作社,專投縣新字247號,10008,南投縣南投市中山街202號,2222143,0,0,217980.0,2645080.0,1000801,072/07/01,,,,,,,,,,
120.69298078196046,23.932493753044376,NP100-3,318888025,10709,0,"Sep 7, 2018 1:01:04 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,消費類,已登記,有限責任南投縣南投市德興國民小學員生消費合作社,專投縣新字89號,10008,南投縣南投市中興路200號,,0,0,218747.0,2647581.0,1000801,045/04/09,,,,,,,,,,
120.69560217017519,23.93314006789404,NP100-3,318888026,10709,0,"Sep 7, 2018 1:00:59 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,消費類,已登記,有限責任南投縣南投監理站員工消費合作社,專投縣新字288號,10008,南投縣南投市中興路201號,2350923,0,0,219014.0,2647652.0,1000801,078/12/26,,,,,,,,,,
120.6901839087053,23.902464765540998,NP100-3,318888027,10709,0,"Sep 7, 2018 1:01:06 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,消費類,已登記,有限責任南投縣政府員工消費合作社,專投縣新字176號,10008,南投縣南投市中興路660號,2222106,0,0,218455.0,2644256.0,1000801,060/05/20,,,,,,,,,,
120.68616198287708,23.90026395302395,NP100-3,318888028,10709,0,"Sep 7, 2018 1:00:46 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,消費類,已登記,有限責任南投縣政府警察局員工消費合作社,專投縣新字261號,10008,南投縣南投市中興路662號,2222111,0,0,218044.95,2644013.17,1000801,074/08/05,,,,,,,,,,
120.68866634438962,23.900484217898338,NP100-3,318888029,10709,0,"Sep 7, 2018 1:00:59 PM","Sep 7, 2018 1:03:59 PM",ETL,ETL,3,2,南投縣政府,消費類,已登記,有限責任台灣南投地方法院暨檢察署員工消費合作社,專投縣新字第317號,10008,南投縣南投市中興路759號,2242590,0,0,218300.0,2644037.0,1000801,083/08/30,,,,,,,,,,
