longitude,latitude,nptype,objid,yyymm,view_cnt,date_created,last_updated,man_created,providers,name,cntcode,addr,x,y,geom_twnspcode,director,phone,man_last_updated
120.98851715787792,24.80507448353363,NP700,297053312,10610,0,"Nov 30, 2017 1:59:47 PM","Nov 30, 2017 1:59:47 PM",新竹市社區發展管理員,新竹市政府,新竹市東區光復社區發展協會,10018,新竹市東區光復里忠孝路185巷6弄12-2號,248839.1,2744187.59,1001801,,,
120.98279576969242,24.81472768869227,NP700,297053305,10610,12,"Nov 30, 2017 1:59:47 PM","Oct 17, 2018 10:00:21 PM",新竹市社區發展管理員,新竹市政府,新竹市東區復興社區發展協會,10018,新竹市東區復興里經國路一段307號,248260.81,2745256.83,1001801,,,
121.00199676630524,24.811499221652216,NP700,297053313,10610,0,"Nov 30, 2017 1:59:47 PM","Nov 30, 2017 1:59:47 PM",新竹市社區發展管理員,新竹市政府,新竹市東區水源社區發展協會,10018,新竹市東區原興路198號(信件寄281號),250201.86,2744899.14,1001801,,,
120.96692335658672,24.792194371632522,NP700,297053317,10610,1,"Nov 30, 2017 1:59:47 PM","Dec 10, 2017 9:57:35 PM",新竹市社區發展管理員,新竹市政府,新竹市東區新光社區發展協會,10018,新竹市東區新光里明湖路116巷38弄17號,246655.65,2742761.36,1001801,,,
120.9874643955299,24.804372965632563,NP700,297053314,10610,0,"Nov 30, 2017 1:59:47 PM","Nov 30, 2017 1:59:47 PM",新竹市社區發展管理員,新竹市政府,新竹市東區東勢社區發展協會,10018,新竹市東區東勢里東明街138巷1號,248732.66,2744109.9,1001801,,,
120.96552910219803,24.79082838586361,NP700,297053315,10610,0,"Nov 30, 2017 1:59:47 PM","Nov 30, 2017 1:59:47 PM",新竹市社區發展管理員,新竹市政府,新竹市東區光鎮社區發展協會,10018,新竹市東區光鎮里6鄰南大路567巷12號,246514.64,2742610.1,1001801,,,
121.02235710335718,24.779875150682987,NP700,297053316,10610,0,"Nov 30, 2017 1:59:47 PM","Nov 30, 2017 1:59:47 PM",新竹市社區發展管理員,新竹市政府,新竹市東區金山社區發展協會,10018,新竹市東區金山里光復路一段163巷53-10號,252260.73,2741396.68,1001801,,,
120.97980566029943,24.79718371856496,NP700,297053318,10610,0,"Nov 30, 2017 1:59:47 PM","Nov 30, 2017 1:59:47 PM",新竹市社區發展管理員,新竹市政府,新竹市東區東山社區發展協會,10018,新竹市東區東山里東山街60巷9弄3號,247958.25,2743313.72,1001801,,,
120.97480870271805,24.796093476289577,NP700,297053319,10610,0,"Nov 30, 2017 1:59:47 PM","Nov 30, 2017 1:59:47 PM",新竹市社區發展管理員,新竹市政府,新竹市東區南大社區發展協會,10018,新竹市東區食品路205號,247453.01,2743193.05,1001801,,,
120.98150774511697,24.79922476931745,NP700,297053320,10610,0,"Nov 30, 2017 1:59:47 PM","Nov 30, 2017 1:59:47 PM",新竹市社區發展管理員,新竹市政府,新竹市東區綠水社區發展協會,10018,新竹市東區綠水里博愛街87號8樓,248130.37,2743539.76,1001801,,,
121.02411948735318,24.781444868681593,NP700,297053321,10610,0,"Nov 30, 2017 1:59:47 PM","Nov 30, 2017 1:59:47 PM",新竹市社區發展管理員,新竹市政府,新竹市東區關東社區發展協會,10018,新竹市東區關東里光復路一段100號,252438.91,2741570.57,1001801,,,
120.97027948128195,24.815644205465468,NP700,297053322,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市東區文華社區發展協會,10018,新竹市東區文華里國華街49巷8號,246995.55,2745358.56,1001802,,,
120.97645397650528,24.812486375798073,NP700,297053323,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市東區復中社區發展協會,10018,新竹市東區復中里民生路222巷15號,247619.67,2745008.68,1001801,,,
120.97371471678342,24.800245643676906,NP700,297053324,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市東區下竹社區發展協會,10018,新竹市東區下竹里南大路206號,247342.49,2743652.96,1001801,,,
120.99201813540088,24.815244630569158,NP700,297053325,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市東區前溪社區發展協會,10018,新竹市東區經國路一段33之1號,249193.11,2745314.0,1001801,,,
120.96852135639956,24.77720581573714,NP700,297053326,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市東區柴橋社區發展協會,10018,新竹市東區柴橋里柴橋里明湖路697巷16弄3號,246816.84,2741101.21,1001801,,,
121.0135767508161,24.782484580465525,NP700,297053327,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市東區仙水社區發展協會,10018,新竹市東區仙水里光復路一段525巷67號,251372.84,2741685.58,1001801,,,
120.96570896429562,24.784499261264713,NP700,297053328,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市東區湖濱社區發展協會,10018,新竹市東區明湖路400巷45弄14號,246532.65,2741909.09,1001801,,,
120.98186047414042,24.811317021247664,NP700,297053329,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市東區三民社區發展協會,10018,新竹市東區三民里自由路3巷4號,248166.21,2744879.08,1001801,,,
120.9986951669462,24.802124275050733,NP700,297053335,10610,1,"Nov 30, 2017 1:59:48 PM","Jan 5, 2018 9:14:32 AM",新竹市社區發展管理員,新竹市政府,新竹市東區豐功社區發展協會,10018,新竹市東區豐功里建美路58巷11號地下室,249868.08,2743860.78,1001801,,,
121.01854705255143,24.789928974384157,NP700,297053330,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市東區新莊社區發展協會,10018,新竹市東區新莊里新莊路263號,251875.31,2742510.17,1001801,,,
120.97462698501232,24.797199001114556,NP700,297053334,10610,1,"Nov 30, 2017 1:59:48 PM","May 28, 2018 9:17:56 AM",新竹市社區發展管理員,新竹市政府,新竹市東區頂竹社區發展協會,10018,新竹市東區頂竹里東南街161號,247434.66,2743315.5,1001801,,,
120.98964977625235,24.782882098685636,NP700,297053331,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市東區仙宮社區發展協會,10018,新竹市東區仙宮里寶山路452巷12弄20號,248953.42,2741729.58,1001801,,,
120.9715855473973,24.807385899327926,NP700,297053332,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市東區親仁社區發展協會,10018,新竹市東區親仁里中央路146號2樓,247127.39,2744443.85,1001801,,,
120.97883292744518,24.794166306436736,NP700,297053333,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市東區建華社區發展協會,10018,新竹市東區建華里學府路18巷22號,247859.85,2742979.53,1001801,,,
120.97913860603752,24.764797237328036,NP700,312917361,10706,0,"Jun 25, 2018 2:52:18 PM","Jun 25, 2018 2:52:18 PM",新竹市社區發展管理員,新竹市政府,新竹市東區明湖社區發展協會,10018,新竹市東區花園新城街17巷2-1號,247890.26,2739726.65,1001801,,,
120.98164128663772,24.778962356155436,NP700,312917364,10706,0,"Jun 25, 2018 2:52:19 PM","Jun 25, 2018 2:52:19 PM",新竹市社區發展管理員,新竹市政府,新竹市東區高峰社區發展協會,10018,新竹市東區高峰里高峰路414號,248143.57,2741295.52,1001801,,,
120.96399567039818,24.796503422447667,NP700,297053336,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市東區振興社區發展協會,10018,新竹市東區振興里興竹街1-1號,246359.76,2743238.7,1001801,,,
120.9927421428171,24.79822094007543,NP700,312917362,10706,0,"Jun 25, 2018 2:52:19 PM","Jun 25, 2018 2:52:19 PM",新竹市社區發展管理員,新竹市政府,新竹市東區光明社區發展協會,10018,新竹市東區光明里光復路二段155巷10弄1-1號4樓,249266.2,2743428.47,1001801,,,
120.98120251954658,24.80246221506495,NP700,312917363,10706,0,"Jun 25, 2018 2:52:19 PM","Jun 25, 2018 2:52:19 PM",新竹市社區發展管理員,新竹市政府,新竹市東區公園社區發展協會,10018,新竹市東區公園里體育街58號,248099.56,2743898.34,1001801,,,
120.99653423727092,24.79937466350732,NP700,312917365,10706,0,"Jun 25, 2018 2:52:19 PM","Jun 25, 2018 2:52:19 PM",新竹市社區發展管理員,新竹市政府,新竹市東區軍功社區發展協會,10018,新竹市東區軍功里建功一路51巷16號,249649.6,2743556.24,1001801,,,
120.97133124904609,24.799589818204645,NP700,297053337,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市東區竹蓮社區發展協會,10018,新竹市東區竹蓮里東南街28巷25之1號1樓,247101.5,2743580.37,1001801,,,
121.00402281540329,24.793198164337795,NP700,297053343,10610,1,"Nov 30, 2017 1:59:48 PM","Feb 22, 2018 1:01:13 PM",新竹市社區發展管理員,新竹市政府,新竹市東區立功社區發展協會,10018,新竹市東區立功里光復路二段42巷12弄35號,250406.74,2742872.14,1001801,,,
120.96956987631366,24.798385232378223,NP700,297053338,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市東區寺前社區發展協會,10018,新竹市東區寺前里竹蓮街101巷10號,246923.39,2743446.99,1001801,,,
120.96868089093778,24.7948432988042,NP700,297053339,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市東區新興社區發展協會,10018,新竹市東區新興里明湖路87號,246833.42,2743054.71,1001801,,,
120.96597087467852,24.799248406409866,NP700,297053340,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市東區南市社區發展協會,10018,新竹市東區南外街32號,246559.54,2743542.68,1001801,,,
120.96715347110298,24.803959534665992,NP700,297053341,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市東區東門社區發展協會,10018,新竹市東區東門里東前街60號,246679.23,2744064.45,1001802,,,
120.9686929307508,24.8047976302137,NP700,297053342,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市東區中正社區發展協會,10018,新竹市東區中正里大同路82號4樓,246834.89,2744157.24,1001802,,,
120.96973859426296,24.80335398860763,NP700,297053344,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市東區成功社區發展協會,10018,新竹市東區成功里大同路24號,246940.57,2743997.32,1001801,,,
120.97249457710838,24.808730971602476,NP700,297053345,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市東區錦華社區發展協會,10018,新竹市東區錦華里錦華街1鄰5巷6號,247219.32,2744592.81,1001801,,,
120.95378374937398,24.803780847155604,NP700,297053348,10610,1,"Nov 30, 2017 1:59:48 PM","Dec 12, 2017 10:52:12 PM",新竹市社區發展管理員,新竹市政府,新竹市北區中雅社區發展協會,10018,新竹市北區客雅里凌雲街36號3樓之5,245327.55,2744045.05,1001802,,,
120.97473760202408,24.80384119758516,NP700,297053346,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市東區育賢社區發展協會,10018,新竹市東區育賢里中華路二段321號,247445.98,2744051.18,1001801,,,
121.01781049797654,24.78412825286385,NP700,297053347,10610,1,"Nov 30, 2017 1:59:48 PM","May 30, 2018 6:27:20 PM",新竹市社區發展管理員,新竹市政府,新竹市東區關新社區發展協會,10018,新竹市東區關新里關新路19巷1號,251800.92,2741867.68,1001801,,,
120.93322548431117,24.834516633446565,NP700,297053349,10610,1,"Nov 30, 2017 1:59:48 PM","Oct 22, 2018 12:03:20 PM",新竹市社區發展管理員,新竹市政府,新竹市北區中寮社區發展協會,10018,新竹市北區延平路三段392巷58弄2號,243250.78,2747450.18,1001802,,,
120.95480652115005,24.824183371461675,NP700,297053350,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市北區士林社區發展協會,10018,新竹市北區吉羊路96號2F,245431.7,2746304.78,1001802,,,
120.94593166894772,24.834626139471066,NP700,297053351,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市北區康樂社區發展協會,10018,新竹市北區東大路三段281號,244535.06,2747461.74,1001802,,,
120.96833467528533,24.81761493115862,NP700,297053352,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市北區武陵社區發展協會,10018,新竹市北區武陵里東大路二段172巷6號,246799.0,2745576.88,1001802,,,
120.97557948083146,24.82182777047687,NP700,297053353,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市北區舊社社區發展協會,10018,新竹市北區舊社里湳雅街210之1號,247531.45,2746043.34,1001802,,,
120.94928597355712,24.804363180695024,NP700,297053355,10610,1,"Nov 30, 2017 1:59:48 PM","Mar 28, 2018 4:15:01 PM",新竹市社區發展管理員,新竹市政府,新竹市北區南勢社區發展協會,10018,新竹市北區延平路1段357巷29號,244872.85,2744109.71,1001802,,,
120.95145763935048,24.803250130690408,NP700,297053354,10610,1,"Nov 30, 2017 1:59:48 PM","May 28, 2018 5:20:23 PM",新竹市社區發展管理員,新竹市政府,新竹市北區客雅社區發展協會,10018,新竹市北區客雅里延平路一段261巷8弄7號,245092.36,2743986.35,1001802,,,
120.9627927328,24.80723409597845,NP700,297053356,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市北區新民社區發展協會,10018,新竹市北區西大路582巷23號,246238.46,2744427.25,1001802,,,
120.92495184968752,24.84807181498205,NP700,297053357,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市北區南寮社區發展協會,10018,新竹市北區南寮里新港三路1-9號,242415.35,2748951.98,1001802,,,
120.95580390634103,24.831183805917952,NP700,297053358,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市北區古賢社區發展協會,10018,新竹市北區古賢里東大路三段110巷15號,245532.77,2747080.11,1001802,,,
120.9555889330811,24.79479457256013,NP700,297053359,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市北區曲溪社區發展協會,10018,新竹市北區崧嶺路47號,245509.73,2743049.68,1001802,,,
120.96738679319571,24.812700999224443,NP700,297053360,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市北區水田社區發展協會,10018,新竹市北區水田里東大路二段65巷24弄10號,246703.05,2745032.64,1001802,,,
120.92533003009748,24.827449928507633,NP700,297053361,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市北區港北社區發展協會,10018,新竹市北區西濱路一段一巷76弄1號（住）,242452.32,2746667.89,1001802,,,
120.94470856381352,24.81289829200263,NP700,297053362,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市北區新雅社區發展協會,10018,新竹市北區新雅里成功路192巷205號,244410.46,2745055.23,1001802,,,
120.96148025752797,24.81738562154935,NP700,297053364,10610,0,"Nov 30, 2017 1:59:48 PM","Nov 30, 2017 1:59:48 PM",新竹市社區發展管理員,新竹市政府,新竹市北區福林社區發展協會,10018,新竹市北區福林里境福街56巷5之1號,246106.09,2745551.66,1001802,,,
120.95714849763205,24.811113444410996,NP700,297053365,10610,0,"Nov 30, 2017 1:59:49 PM","Nov 30, 2017 1:59:49 PM",新竹市社區發展管理員,新竹市政府,新竹市北區磐石社區發展協會,10018,新竹市北區磐石里西大路800號,245667.98,2744857.09,1001802,,,
120.95668607506046,24.79824726058363,NP700,297053363,10610,2,"Nov 30, 2017 1:59:48 PM","Jul 9, 2018 12:06:56 PM",新竹市社區發展管理員,新竹市政府,新竹市北區台溪社區發展協會,10018,新竹市北區台溪里中山路451-5號,245620.78,2743432.06,1001802,,,
120.95534935392811,24.80068197778827,NP700,297053366,10610,0,"Nov 30, 2017 1:59:49 PM","Nov 30, 2017 1:59:49 PM",新竹市社區發展管理員,新竹市政府,新竹市北區西雅社區發展協會,10018,新竹市北區經國路二段663巷38號,245485.72,2743701.77,1001802,,,
120.96190943202686,24.81238000173541,NP700,297053367,10610,0,"Nov 30, 2017 1:59:49 PM","Nov 30, 2017 1:59:49 PM",新竹市社區發展管理員,新竹市政府,新竹市北區文雅社區發展協會,10018,新竹市北區文雅里城北街137巷13弄1號,246149.32,2744997.23,1001802,,,
120.96554614479834,24.82542513522188,NP700,297053368,10610,0,"Nov 30, 2017 1:59:49 PM","Nov 30, 2017 1:59:49 PM",新竹市社區發展管理員,新竹市政府,新竹市北區金雅社區發展協會,10018,新竹市北區金雅里金雅路133巷8弄8號,246517.33,2746442.0,1001802,,,
120.96028248822269,24.80717241720179,NP700,297053370,10610,0,"Nov 30, 2017 1:59:49 PM","Nov 30, 2017 1:59:49 PM",新竹市社區發展管理員,新竹市政府,新竹市北區民富社區發展協會,10018,新竹市北區民富里民富街153號,245984.68,2744420.49,1001802,,,
120.9616606939774,24.804842852042444,NP700,297053371,10610,0,"Nov 30, 2017 1:59:49 PM","Nov 30, 2017 1:59:49 PM",新竹市社區發展管理員,新竹市政府,新竹市北區潛園社區發展協會,10018,新竹市北區潛園里集和街27號,246123.94,2744162.43,1001802,,,
120.96653776363695,24.8215594964503,NP700,297053372,10610,0,"Nov 30, 2017 1:59:49 PM","Nov 30, 2017 1:59:49 PM",新竹市社區發展管理員,新竹市政府,新竹市北區湳中社區發展協會,10018,新竹市北區湳中里湳中街40巷40-7號,246617.46,2746013.82,1001802,,,
120.96409948398188,24.805567461908623,NP700,297053373,10610,0,"Nov 30, 2017 1:59:49 PM","Nov 30, 2017 1:59:49 PM",新竹市社區發展管理員,新竹市政府,新竹市北區西門社區發展協會,10018,新竹市北區西門里江山街16巷22號,246370.52,2744242.62,1001802,,,
120.95751163784637,24.815429854186444,NP700,297053374,10610,0,"Nov 30, 2017 1:59:49 PM","Nov 30, 2017 1:59:49 PM",新竹市社區發展管理員,新竹市政府,新竹市北區境福社區發展協會,10018,新竹市北區境福里成功路13巷4弄11號,245704.84,2745335.16,1001802,,,
120.97075372391934,24.824019589476702,NP700,297053375,10610,0,"Nov 30, 2017 1:59:49 PM","Nov 30, 2017 1:59:49 PM",新竹市社區發展管理員,新竹市政府,新竹市北區金竹社區發展協會,10018,新竹市北區金竹里武陵路261號,247043.69,2746286.2,1001802,,,
120.95827135788704,24.799169985037143,NP700,297053376,10610,0,"Nov 30, 2017 1:59:49 PM","Nov 30, 2017 1:59:49 PM",新竹市社區發展管理員,新竹市政府,新竹市北區育英社區發展協會,10018,新竹市北區育英里育英路69號(里集會所),245781.09,2743534.21,1001802,,,
120.9617774858177,24.803309732216526,NP700,297053377,10610,0,"Nov 30, 2017 1:59:49 PM","Nov 30, 2017 1:59:49 PM",新竹市社區發展管理員,新竹市政府,新竹市北區崇禮社區發展協會,10018,新竹市北區集福街28號,246135.7,2743992.62,1001802,,,
120.96407462792489,24.808755911304683,NP700,297053378,10610,0,"Nov 30, 2017 1:59:49 PM","Nov 30, 2017 1:59:49 PM",新竹市社區發展管理員,新竹市政府,新竹市北區長和社區發展協會,10018,新竹市北區愛文街34號,246368.1,2744595.77,1001802,,,
120.96435732714397,24.805999904004818,NP700,297053379,10610,0,"Nov 30, 2017 1:59:49 PM","Nov 30, 2017 1:59:49 PM",新竹市社區發展管理員,新竹市政府,新竹市北區仁德社區發展協會,10018,新竹市北區仁德街17號,246396.6,2744290.51,1001802,,,
120.98279576969242,24.81472768869227,NP700,312917368,10706,0,"Jun 25, 2018 2:52:19 PM","Jun 25, 2018 2:52:19 PM",新竹市社區發展管理員,新竹市政府,新竹市東區復興社區發展協會,10018,新竹市東區復興里經國路一段307號,248260.81,2745256.83,1001801,,,
120.9636097473645,24.80155294862114,NP700,297053380,10610,0,"Nov 30, 2017 1:59:49 PM","Nov 30, 2017 1:59:49 PM",新竹市社區發展管理員,新竹市政府,新竹市北區興南社區發展協會,10018,新竹市北區西門街115號,246320.89,2743797.99,1001802,,,
120.9652385569733,24.80917403048054,NP700,297053381,10610,0,"Nov 30, 2017 1:59:49 PM","Nov 30, 2017 1:59:49 PM",新竹市社區發展管理員,新竹市政府,新竹市北區北門社區發展協會,10018,新竹市北區北門里北門街153號,246485.78,2744642.05,1001802,,,
120.97626098804133,24.818702178973105,NP700,297053382,10610,0,"Nov 30, 2017 1:59:49 PM","Nov 30, 2017 1:59:49 PM",新竹市社區發展管理員,新竹市政府,新竹市北區金華社區發展協會,10018,新竹市北區光華東街76巷23弄32號,247600.28,2745697.14,1001802,,,
120.972793347391,24.81714045272179,NP700,297053383,10610,0,"Nov 30, 2017 1:59:49 PM","Nov 30, 2017 1:59:49 PM",新竹市社區發展管理員,新竹市政府,新竹市北區光華社區發展協會,10018,新竹市北區光華里光華街78巷5號4樓,247249.71,2745524.23,1001802,,,
121.0125179325252,24.80667589668555,NP700,312917366,10706,0,"Jun 25, 2018 2:52:19 PM","Jun 25, 2018 2:52:19 PM",新竹市社區發展管理員,新竹市政府,新竹市東區建功社區發展協會,10018,新竹市東區千甲里千甲路7巷8號,251265.53,2744364.97,1001801,,,
120.96626082264844,24.8071164628456,NP700,297053384,10610,0,"Nov 30, 2017 1:59:50 PM","Nov 30, 2017 1:59:50 PM",新竹市社區發展管理員,新竹市政府,新竹市北區中興社區發展協會,10018,新竹市北區世界街160號,246589.07,2744414.13,1001802,,,
120.96754747781101,24.815207556031122,NP700,297053386,10610,0,"Nov 30, 2017 1:59:50 PM","Nov 30, 2017 1:59:50 PM",新竹市社區發展管理員,新竹市政府,新竹市北區光田社區發展協會,10018,新竹市北區水田街146之2號,246719.36,2745310.26,1001802,,,
120.96513938540726,24.79947456263521,NP700,312917367,10706,0,"Jun 25, 2018 2:52:19 PM","Jun 25, 2018 2:52:19 PM",新竹市社區發展管理員,新竹市政府,新竹市東區福德社區發展協會,10018,新竹市東區林森路157號,246475.48,2743567.75,1001801,,,
120.99290387151977,24.801444076629448,NP700,312917369,10706,0,"Jun 25, 2018 2:52:19 PM","Jun 25, 2018 2:52:19 PM",新竹市社區發展管理員,新竹市政府,新竹市東區武功社區發展協會,10018,新竹市東區武功里建中一路58號,249282.57,2743785.46,1001801,,,
120.95105381921572,24.80542381933667,NP700,297053387,10610,0,"Nov 30, 2017 1:59:50 PM","Nov 30, 2017 1:59:50 PM",新竹市社區發展管理員,新竹市政府,新竹市北區大鵬社區發展協會,10018,新竹市北區竹光路500號7樓,245051.62,2744227.12,1001802,,,
